index,seed,prompt,language,pair_id,source_dataset,source_id,prompt_sha256
168,52084,"integrated_multimodal_description: Visual style: Naturalistic wildlife documentary look; warm golden-hour light and shallow depth of field in closer shots, with wider clarity for the herd. Setting: Open savanna grassland at golden hour, with scattered acacia trees; a small herd of elephants waits ahead of a lone running elephant. Duration: 8 seconds. [Shot 1, 00:00.000–00:03.500] Close tracking view from the elephant's right side, low angle. Stabilized camera glides at the runner's speed, keeping the herd's distant shape visible at the frame edge. Visible subjects: Young adult elephant running with head up and trunk swinging, moderate tusks, dust on her lower legs. Throughout the shot: Elephant gallops heavily through dry golden grass; footfall dust puffs rise, ears flap, and her trunk streams forward as she fixes her gaze on the herd ahead. [Shot 2, 00:03.500–00:06.000] Medium front three-quarter view, looking past the runner toward the herd. Dolly moves forward ahead of the elephant, slightly left, bringing the herd from background blur into focus. Visible subjects: Group of elephants ahead: adult cows, an adolescent, and a calf, milling around a dust patch near an acacia tree. Throughout the shot: From past the moving elephant, the herd becomes distinct; she closes distance, and an adult cow in the herd turns her head as the runner approaches. [Shot 3, 00:06.000–00:08.000] Wide side view of the elephant and the herd together at the end of the chase. Static wide camera at knee height; the group settles into frame as the runner enters it. Throughout the shot: The elephant slows to a walk and steps into the herd's circle; a calf reaches up and she greets it by touching trunks, then the group closes around her.
overall_soundscape: [00:00.000–00:06.000] Rhythmic heavy four-beat footfalls, swelling slightly as she approaches the herd. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action. [00:00.000–00:08.000] Steady warm breeze in tall grass, with faint distant bird calls. Its source is Visible savanna air, grass, and distant birds, treated as the ambient sound source., placed on screen. [00:03.500–00:08.000] Low elephant rumbles and a short calf trumpet as the herd notices and accepts the newcomer. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action. [00:06.800–00:07.600] Soft touch of elephant trunks and comfortable low rumbling during the greeting. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action.
spoken_dialogue: None.
non_diegetic_music: None.
hard_constraints: Preserve every subject, action, attribute, count, relationship, setting, camera instruction, and style constraint explicitly stated in the source prompt.",en,vb-085,vbench,vbench-3f8c7e0a392bd93c,8f816f1f0957d22c1916fbf7d12e4d0daa0fe79b11761a5e6dd2b3b2eca7137e
169,52084,"integrated_multimodal_description: 视觉风格：自然主义野生动物纪录片观感；较近的镜头中有温暖的金色时刻光线和浅景深，象群则有更广的清晰范围。场景：开阔的稀树草原草地，在金色时刻，散布着金合欢树；一小群大象在一头独自奔跑的大象前方等待。时长：8 seconds。[Shot 1, 00:00.000–00:03.500] 从大象右侧以低角度近距离跟踪拍摄。稳定镜头以奔跑者的速度滑行，使象群远处的轮廓保持在画面边缘可见。可见主体：一头年轻成年大象正在奔跑，头抬起，象鼻甩动，中等大小的象牙，她的小腿上沾有尘土。整个镜头中：大象沉重地飞奔过干燥的金色草地；脚步扬起的尘土团升腾，耳朵扇动，象鼻向前飘动，她凝视着前方的象群。[Shot 2, 00:03.500–00:06.000] 中景前四分之三视角，越过奔跑者望向象群。摄影车在大象前方稍偏左向前移动，使象群从背景模糊变为清晰对焦。可见主体：前方一群大象：成年雌象、一头亚成年象和一头幼象，在一棵金合欢树旁的一处尘土周围走动。整个镜头中：越过移动的大象，象群变得清晰；她缩短了距离，奔跑者接近时，象群中的一头成年雌象转过头来。[Shot 3, 00:06.000–00:08.000] 追逐结束时大象与象群在一起的宽阔侧面视角。固定广角摄影机位于膝盖高度；奔跑者进入画面时，象群在画面中就位。整个镜头中：大象放慢为步行，走进象群的圆圈；一头幼象抬起鼻子，她用触碰象鼻的方式问候它，然后象群围拢在她周围。
overall_soundscape: [00:00.000–00:06.000] 有节奏的沉重四拍脚步落地声，在她接近象群时略微增强。其声源是前面已引入的对应主体，置于画面中。它与对应的可见动作同步。 [00:00.000–00:08.000] 高草中平稳温暖的风声，伴随着远处微弱的鸟鸣。其声源是可见的稀树草原空气、草和远处的鸟，被作为环境声源，置于画面中。 [00:03.500–00:08.000] 低沉的大象低鸣声和一声短促的幼象喇叭声，此时象群注意到并接纳了新来者。其声源是前面已引入的对应主体，置于画面中。它与对应的可见动作同步。 [00:06.800–00:07.600] 问候时象鼻轻柔触碰和舒适的低沉隆隆声。其声源是前面已引入的对应主体，置于画面中。它与对应的可见动作同步。
spoken_dialogue: 无。
non_diegetic_music: 无。
hard_constraints: 保留源提示中明确陈述的每个主体、动作、属性、数量、关系、场景、镜头指示和风格约束。",zh,vb-085,vbench,vbench-3f8c7e0a392bd93c,4e60762748dfbdb511ffe0a78850a97646ae41d6ccfbcf1a079fc6e9950bd60d
170,52085,"integrated_multimodal_description: Visual style: Impasto oil-painting style after Vincent van Gogh: visible ridged brushstrokes, short directional marks, expressive curved lines in the water and sky, vivid ultramarine and teal tones with warm yellow and ochre highlights, and a gently textured canvas feel. Setting: A calm stretch of the Seine River in Paris on a breezy late afternoon, viewed from near the riverbank. The Eiffel Tower rises in the distance behind the boat. Duration: 8 seconds. [Shot 1, 00:00.000–00:08.000] Low wide riverside view with the sailboat in the lower third and the Eiffel Tower centered in the background. Slow, steady tracking shot that drifts from left to right, keeping pace with the boat and preserving the tower in the frame. Visible subjects: A small single-masted wooden sailboat with a cream canvas sail, a dark ochre hull, and a low cabin, all painted with bold swirling brushwork. The Eiffel Tower standing on the far bank of the Seine, its iron lattice expressed through short dark energetic strokes against the sky. Throughout the shot: The small sailboat glides unhurriedly from left to right across the Seine, its dark hull rising and dipping over low river swells. From 00:00.600 to 00:04.200: A puff of wind presses the cream sail outward in a rounded arc, then the canvas shivers and loosens as the gust fades. From 00:01.000 to 00:08.000: The Eiffel Tower stands over the far bank, its iron structure softened by swirling blue sky and a warm late-day haze. From 00:01.500 to 00:08.000: A V-shaped wake spreads behind the hull, its curling brushstrokes widening and mingling with the river's blue-green swirls.
overall_soundscape: [00:00.000–00:08.000] Soft rhythmic lapping of water against the wooden hull and a gentle hiss from the widening wake. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action. [00:00.000–00:08.000] Distant gentle breeze moving over the riverbanks and a low continuous wash of river water. Its source is the surrounding environment, placed off screen. [00:00.600–00:04.300] A light canvas flap and a faint wooden creak as the wind fills then releases the sail. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action.
spoken_dialogue: None.
non_diegetic_music: None.
hard_constraints: Preserve every subject, action, attribute, count, relationship, setting, camera instruction, and style constraint explicitly stated in the source prompt.",en,vb-086,vbench,vbench-4ea2009fa82b6058,8f2cefa617943a9264532699de5750386d71cd41da3f38b62707c303a335bfc5
171,52085,"integrated_multimodal_description: 视觉风格：仿文森特·梵高的厚涂油画风格：可见的脊状笔触、短促的方向性笔触、水面和天空中富有表现力的曲线，鲜艳的群青与蓝绿色调，带暖黄色和赭石色高光，并带有轻微纹理的画布质感。场景：巴黎一段平静的 Seine River，在微风轻拂的下午晚些时候，从河岸附近望去。The Eiffel Tower 在船后方的远处耸立。时长：8 seconds。[Shot 1, 00:00.000–00:08.000] 低角度宽阔的河岸视角，帆船位于画面下三分之一处，Eiffel Tower 位于背景中央。缓慢而稳定的跟拍镜头从左向右漂移，与船保持同步，并将塔保留在画面内。可见主体：一艘小型单桅木帆船，配有米白色帆布帆、深赭色船体和低矮的船舱，全部以大胆的旋转笔触绘制。The Eiffel Tower 矗立在塞纳河远岸，其铁质格构以短促、深色、有力的笔触衬托在天空前。整个镜头中：小帆船不慌不忙地从左向右驶过塞纳河，深色船体在低缓的河浪上起伏。从 00:00.600 到 00:04.200：一阵风将米白色帆向外鼓成圆弧形，随后阵风减弱，帆布颤动并松弛下来。从 00:01.000 到 00:08.000：The Eiffel Tower 耸立在远岸上方，其铁质结构被旋转的蓝天和温暖的傍晚薄雾柔化。从 00:01.500 到 00:08.000：V 形尾流在船体后方展开，其卷曲的笔触逐渐变宽，并与河水蓝绿色的旋涡交融。
overall_soundscape: [00:00.000–00:08.000] 水轻柔而有节奏地拍打木质船体，逐渐扩大的尾流发出柔和的嘶嘶声。其声源是先前引入的对应主体，位于画面内；它与对应的可见动作同步。[00:00.000–00:08.000] 远处微风吹过河岸，以及河水低沉而持续的冲刷声。其声源是周围环境，位于画面外。[00:00.600–00:04.300] 当风将帆鼓起后又放开时，有轻微的帆布拍打声和微弱的木头吱嘎声。其声源是先前引入的对应主体，位于画面内；它与对应的可见动作同步。
spoken_dialogue: 无。
non_diegetic_music: 无。
hard_constraints: 保留源提示中明确陈述的每个主体、动作、属性、数量、关系、场景、镜头指令和风格约束。",zh,vb-086,vbench,vbench-4ea2009fa82b6058,3cf47ed59ad2cc6fd8963ce2d24510aa6ae7d7b8af457220531ffcc351b193ea
172,52086,"integrated_multimodal_description: Visual style: Naturalistic, photoreal wildlife-video style. Soft daylight, calm pacing, muted natural colors, no music. Setting: A calm river with a slow current, seen from a low grassy bank. The water is clear near the edge and a few soft reeds and grasses lean over the bank. Duration: 8 seconds. [Shot 1, 00:00.000–00:03.500] Medium-wide side view of the horse on the grassy bank, with the river visible along the lower edge of the frame. Static camera with a very slow push-in toward the horse's head and neck. Visible subjects: A single adult horse with a brown coat and dark mane, standing along the grassy riverbank. From 00:00.000 to 00:00.800: The horse stands still on the grassy bank with its ears pricked and head held up, looking toward the river. From 00:00.800 to 00:03.500: The horse lowers its neck and bends its head down toward the water; its muzzle descends until it hovers just above the river surface. [Shot 2, 00:03.500–00:08.000] Close-up profile of the horse's muzzle, lower jaw, and throat at the waterline, with the river surface filling the lower half of the frame. Locked-off camera at water level, shallow depth of field. From 00:03.500 to 00:05.000: The horse's lips part and its muzzle dips below the waterline, disturbing the surface and sending out small ripples. From 00:05.000 to 00:08.000: The horse drinks in sustained mouthfuls; its throat moves in rhythmic swallows while the water ripples continuously around its submerged muzzle.
overall_soundscape: [00:00.000–00:08.000] Steady gentle river current with soft air moving through riverside grass. Its source is The visible river and grassy bank environment, including the slow-moving water and reeds., placed on screen. It is synchronized with the corresponding visible action. [00:03.500–00:08.000] Quiet splashes and lapping water as the horse drinks, with soft swallowing sounds. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action.
spoken_dialogue: None.
non_diegetic_music: None.
hard_constraints: Preserve every subject, action, attribute, count, relationship, setting, camera instruction, and style constraint explicitly stated in the source prompt.",en,vb-087,vbench,vbench-6eb10f2be7244fc2,9fddd32e4a72d5e96501f43058c8e05cbf7704f2267ecea962c6038024a9ab88
173,52086,"integrated_multimodal_description: 视觉风格：自然主义、照片级真实的野生动物视频风格。柔和日光，平缓节奏，柔和的自然色彩，无音乐。场景：一条水流缓慢的平静河流，从低矮的草岸上望去。近岸处的水清澈，几株柔软的芦苇和青草斜倚在岸上。时长：8 seconds。[Shot 1, 00:00.000–00:03.500] 马在长满草的河岸上的中宽侧面视角，画面下缘可见河流。固定摄影机，非常缓慢地向马的头和颈部推近。可见主体：一匹成年马，棕色皮毛，深色鬃毛，站在长满草的河岸边。从 00:00.000 到 00:00.800：马在长满草的河岸上静止站立，竖起耳朵，昂着头，望向河流。从 00:00.800 到 00:03.500：马低下脖颈，将头俯向水面；其口鼻部下降，直到刚好悬停在河面上方。[Shot 2, 00:03.500–00:08.000] 马的口鼻部、下颌和咽喉在水线处的侧面特写，河面占据画面下半部。摄影机锁定在水面高度，浅景深。从 00:03.500 到 00:05.000：马的双唇分开，口鼻部没入水面以下，扰动水面，泛起细小的涟漪。从 00:05.000 到 00:08.000：马持续大口地喝水；咽喉有节奏地吞咽，水在其浸没的口鼻部周围持续泛起涟漪。
overall_soundscape: [00:00.000–00:08.000] 持续而轻柔的河水水流，伴有柔和空气穿过河边青草的流动声。其声源为可见的河流和长满草的河岸环境，包括缓慢流动的水和芦苇，置于画面中。它与对应的可见动作同步。[00:03.500–00:08.000] 马喝水时安静的水花溅落和轻拍水流声，伴有轻柔的吞咽声。其声源为先前引入的对应主体，置于画面中。它与对应的可见动作同步。
spoken_dialogue: 无。
non_diegetic_music: 无。
hard_constraints: 保留源提示中明确陈述的每一个主体、动作、属性、数量、关系、场景、镜头指令和风格约束。",zh,vb-087,vbench,vbench-6eb10f2be7244fc2,93850f7767cae9e827f7060aee911ed3f3d42e8e6306608b719ef973537ee259
174,52087,"integrated_multimodal_description: Visual style: Cyberpunk sci-fi fantasy, neon blue and magenta palette, rain-soaked night, synthetic anime-influenced visual with volumetric light and glossy metal; no photorealism required. Setting: Rain-covered rooftop of a futuristic Tokyo skyscraper, lined with glowing holo-billboards, steaming vents, and a lone DJ station wired near the parapet. Duration: 8 seconds. [Shot 1, 00:00.000–00:02.500] Wide low-angle shot from behind the DJ station, including the neon skyline and rain-filled air. Slow tilt up from the turntable toward the robot's back and the glowing skyline. Visible subjects: Humanoid robot DJ with matte-black body, chrome joints, cyan eye slits, and closed-back headphones. Industrial DJ turntable with a small attached mixer, glowing faders, and a visible stylus arm. Black vinyl record with faint blue edge reflections, spinning on the turntable platter. Heavy neon-lit rain sheeting across the rooftop, forming rivulets over metal surfaces. Throughout the shot: The robot leans in over the turntable and adjusts a pitch fader on the mixer; rain streams off its shoulders and spatters on the spinning vinyl. [Shot 2, 00:02.500–00:05.500] Over-the-shoulder medium shot centered on the turntable and the robot's hands. Steadicam push-in from the robot's shoulder toward the spinning record. From 00:02.500 to 00:04.200: The vinyl spins steadily, stylus tracing the grooves while raindrops skip off the platter and neon light glides across the record. From 00:04.200 to 00:05.500: The robot's left thumb drags the record edge briefly as the right hand sweeps the crossfader, producing a quick scratch gesture. [Shot 3, 00:05.500–00:08.000] Close-up profile of the robot's faceplate, visor, and raised hand. Slight drift left around the robot's head as the rain continues. From 00:05.500 to 00:06.700: Rain runs down the visor and the robot's cyan eye slits flicker brighter on the beat. From 00:06.700 to 00:08.000: The robot gives a single nodding head motion and raises one hand to its headphone cup, rain sheeting past the close-up.
overall_soundscape: [00:00.000–00:08.000] Torrential rain hammering metal rooftop, water running through drains, muffled city rumble and a faint neon electrical hum. Its source is the corresponding previously introduced subject, placed on screen. [00:00.000–00:08.000] Low electronic hip-hop beat with bass thump and vinyl crackle emanating from the turntable system. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action. [00:04.200–00:05.400] Brief sharp vinyl scratch that cuts through the music as the record is pushed backward. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action.
spoken_dialogue: None.
non_diegetic_music: None.
hard_constraints: Preserve every subject, action, attribute, count, relationship, setting, camera instruction, and style constraint explicitly stated in the source prompt.",en,vb-088,vbench,vbench-759e3ac4ff996902,4ca1f7a9707629ad6a381f3b42e0816b749adac4c9306f6228adeb6c7e0f244e
175,52087,"integrated_multimodal_description:视觉风格：赛博朋克科幻奇幻，霓虹蓝与品红配色，雨浸之夜，合成式受动漫影响的视觉，具有体积光和光泽金属；不需要照片级真实感。场景：未来东京摩天大楼的雨淋屋顶，排列着发光的全息广告牌、冒蒸汽的通风口，以及一个在护墙附近接线的孤零零的DJ台。持续时间：8 seconds。[Shot 1, 00:00.000–00:02.500]从DJ台后方拍摄的广角低角度镜头，包含霓虹天际线和充满雨水的空气。镜头从转盘向机器人的背部和发光天际线缓慢上摇。可见主体：人形机器人DJ，哑光黑色机身、镀铬关节、青色眼缝和封闭式头戴耳机。工业级DJ转盘唱机，带有小型附加混音器、发光推子和可见唱针臂。一张黑色黑胶唱片，边缘有微弱的蓝色反光，正在转盘盘面上旋转。被霓虹灯照亮的大雨如帘幕般扫过屋顶，在金属表面形成细流。在整个镜头中：机器人俯身在转盘上方，调整混音器上的音调推子；雨水从它肩部流下，溅到旋转的黑胶唱片上。
[Shot 2, 00:02.500–00:05.500]过肩中景镜头，以转盘和机器人的双手为中心。斯坦尼康从机器人肩部向旋转唱片推进。从00:02.500到00:04.200：黑胶唱片平稳旋转，唱针循着凹槽移动，雨滴从盘面弹开，霓虹光在唱片上滑过。从00:04.200到00:05.500：机器人的左手拇指短暂拖动唱片边缘，同时右手扫过交叉推子，产生一个快速的搓碟动作。
[Shot 3, 00:05.500–00:08.000]机器人面板、面罩和抬起的手的侧面特写。镜头绕机器人头部轻微向左漂移，雨继续下着。从00:05.500到00:06.700：雨水顺着面罩流下，机器人的青色眼缝随着节拍闪烁得更亮。从00:06.700到00:08.000：机器人做了一个单点头动作，并将一只手举到耳机罩旁，雨水在特写前倾泻而过。
overall_soundscape:[00:00.000–00:08.000]倾盆大雨击打金属屋顶，水流经排水管，沉闷的城市隆隆声和微弱的霓虹电气嗡鸣。其声源是先前引入的对应主体，位于画面中。[00:00.000–00:08.000]从转盘系统发出的低沉电子嘻哈节拍，带有低音重击和黑胶噼啪声。其声源是先前引入的对应主体，位于画面中。它与相应的可见动作同步。[00:04.200–00:05.400]短暂而尖锐的黑胶搓碟声，在唱片被向后推时切入音乐。其声源是先前引入的对应主体，位于画面中。它与相应的可见动作同步。
spoken_dialogue:无。non_diegetic_music:无。hard_constraints:保留源提示中明确陈述的每个主体、动作、属性、数量、关系、场景、镜头指令和风格约束。",zh,vb-088,vbench,vbench-759e3ac4ff996902,3be63563ed8ca8e0d10bf21161dc65ebdfb6ccac357c82b0765027285c16e9b9
176,52088,"integrated_multimodal_description: Visual style: Warm documentary wildlife look, using natural afternoon light and realistic long-lens framing; no visible camera or crew in frame. Setting: An open savanna plain with golden dry grass, a lone umbrella-shaped acacia tree, and a hazy warm skyline. Duration: 8 seconds. [Shot 1, 00:00.000–00:04.000] Wide ground-level tracking framing locked on the running giraffe’s mid-body and legs. Camera glides parallel to the giraffe at a steady speed through the grass, allowing the acacia and waiting herd to appear toward the far edge as the shot ends. Visible subjects: A young adult Masai giraffe with small horn knobs, loping in full stride with dust trailing from its hooves. Three adult Masai giraffes standing together in a loose group near a flat-topped acacia tree, facing the approaching newcomer. From 00:00.000 to 00:03.400: A giraffe gallops in full stride across golden dry grass, neck thrust forward and tail lifted; each pounding hoofbeat sends small puffs of dust into the air. From 00:03.400 to 00:04.000: The running giraffe raises its head higher and flicks its ears forward as it spots the waiting herd beside the lone acacia tree. [Shot 2, 00:04.000–00:08.000] Broad full-body framing of the runner and the waiting herd, then a wider group frame as they gather. Telephoto lens continues following the runner, then gently pulls back and up to encompass all four giraffes as the herd closes around the newcomer. From 00:04.000 to 00:05.200: The three adult giraffes turn their heads in unison, eyes becoming alert and ears swiveling toward the oncoming runner. From 00:05.200 to 00:06.600: The approaching giraffe shortens its long stride, neck rising while it brakes from a gallop into a bouncy canter and then a walk. From 00:06.600 to 00:08.000: The giraffe walks into the loose herd; the older giraffes step aside to make space, heads turn toward the newcomer, and the group settles together beside the acacia.
overall_soundscape: [00:00.000–00:08.000] Steady rustle of dry grass, warm breeze, and very faint distant tropical birds across the entire savanna scene. Its source is The visible savanna environment: dry grass, the acacia tree, warm sky, and open ground, treated as the ambient sound source for wind and vegetation rustle., placed on screen. [00:00.200–00:06.400] Fast rhythmic hoofbeats on packed earth with heavy respiratory huffing, gradually slowing after 5.2 seconds as the runner brakes. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action. [00:06.700–00:07.500] Muffled low grunts and soft bodily shifts as the sand-colored adult giraffes make room and greet the new herd member. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action.
spoken_dialogue: None.
non_diegetic_music: None.
hard_constraints: Preserve every subject, action, attribute, count, relationship, setting, camera instruction, and style constraint explicitly stated in the source prompt.",en,vb-089,vbench,vbench-70dbd6e5587231ad,ad8b91d07ea776928f09ef27b023ae49e4589dacd7a21eed35ac1f1fd4aa8297
177,52088,"integrated_multimodal_description:视觉风格：暖色调的纪实野生动物观感，使用自然的午后光线和拟真长焦镜头构图；画面中不出现可见的摄影机或摄制人员。场景：一片开阔的稀树草原平原，长满金黄色的干草，有一棵孤零零的伞形金合欢树和朦胧温暖的天际线。时长：8 seconds。[Shot 1, 00:00.000–00:04.000]宽幅地面水平跟拍构图锁定在奔跑长颈鹿的中身和腿部。镜头与长颈鹿平行，在草丛中以稳定速度平滑移动，使金合欢树和等待中的鹿群在镜头结束时朝向远端边缘出现。可见主体：一头年轻的成年马赛长颈鹿，长着小角突，正大步奔跑，蹄后拖曳着尘土。三头成年马赛长颈鹿松散地聚在一起，位于一棵平顶金合欢树附近，面朝接近的新来者。从00:00.000到00:03.400：一头长颈鹿全步幅飞驰过金黄色的干草地，颈部前伸、尾巴翘起；每一次沉重的蹄击都会向空中扬起一小团尘土。从00:03.400到00:04.000：奔跑的长颈鹿看到孤立金合欢树旁等待的鹿群，便把头抬得更高，并将耳朵向前抖动。[Shot 2, 00:04.000–00:08.000]对奔跑者和等待中的鹿群进行宽幅全身取景，随后当它们聚拢时采用更宽的群体画面。长焦镜头继续跟拍奔跑者，然后在鹿群围拢新来者时缓缓向后上方拉远，将所有四头长颈鹿纳入画面。从00:04.000到00:05.200：三头成年长颈鹿同时转头，目光变得警觉，耳朵朝向迎面跑来的奔跑者转动。从00:05.200到00:06.600：接近的长颈鹿缩短其长步幅，颈部抬起，同时从疾驰制动减速为弹跳的慢跑，然后变为步行。从00:06.600到00:08.000：长颈鹿走进松散的鹿群；年长的长颈鹿向旁边让出空间，头转向新来者，鹿群一起在金合欢树旁安顿下来。
overall_soundscape:[00:00.000–00:08.000]干草持续沙沙作响，暖风轻拂，非常微弱的远处热带鸟鸣遍布整个稀树草原场景。其声源是可见的稀树草原环境：干草、金合欢树、温暖的天空和开阔的地面，被作为用于风与植被沙沙声的环境声源，置于画面中。[00:00.200–00:06.400]硬实土地上快速的节律性蹄声，伴有沉重的呼吸呼哧声，在5.2 seconds之后随着奔跑者制动而逐渐变慢。其声源是先前引入的对应主体，置于画面中。它与对应的可见动作同步。[00:06.700–00:07.500]低沉发闷的咕噜声和轻柔的身体挪动，伴随着沙色成年长颈鹿腾出空间并迎接新的鹿群成员。其声源是先前引入的对应主体，置于画面中。它与对应的可见动作同步。
spoken_dialogue:无。
non_diegetic_music:无。
hard_constraints:保留源提示中明确陈述的每一个主体、动作、属性、数量、关系、场景、镜头指示和风格约束。",zh,vb-089,vbench,vbench-70dbd6e5587231ad,92a3a46c30367d1b53db83540021de6fd701933e369fdb8b7cf3bc799ba0f609
178,52089,"integrated_multimodal_description: Visual style: Epic cinematic disaster visual with strong vertical scale; cold deep-blue night tones below, amber city glow washing the underside of the smoke; high contrast, dramatic scale, and a faintly textured look like darkened photoreal night footage. Setting: A sprawling city skyline at night, its glowing windows and neon rims visible below. Above the towers broods a huge, rotating tornado made of black-brown smoke, backlit with dull orange light. The air is filled with shifting wind, drifting smoke, and occasional flickers of lightning inside the funnel. Duration: 8 seconds. [Shot 1, 00:00.000–00:08.000] Extreme wide low-angle composition: glowing city skyline along the lower third, the massive smoke tornado filling the upper half of the frame and rotating over the rooftops. Slow forward dolly with a gentle upward tilt, starting above rooftop level and moving closer while the tornado expands in the sky; slight camera tremble during wind gusts. Visible subjects: A colossal tornado composed entirely of dense black-brown smoke; its funnel rotates with ragged streamers, backlit by the glowing city and veined with brief white lightning. A sprawling city skyline at night whose towers glow with warm amber and cool cyan windows, creating soft luminous patches across the dark urban silhouette. From 00:00.000 to 00:02.500: The enormous smoke tornado revolves above the glowing city, pulling faint plumes of smoke and embers into its rotating walls as it churns slowly across the night sky. From 00:02.500 to 00:05.500: A lower cone of smoke extends aggressively toward the tallest tower, bending around its spire; the city's glowing windows flicker in patches as wind blasts push across the rooftops. From 00:05.500 to 00:08.000: The smoke tornado surges sideways, sweeping its ragged base over the upper skyline while lightning flickers inside the funnel and glowing debris trails behind it.
overall_soundscape: [00:00.000–00:08.000] Distant night city ambience: soft street drone, electrical hum, and low wind moving between the glowing towers. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action. [00:00.000–00:08.000] Deep rolling roar of the smoke tornado, growing from a steady rumble into a powerful windstorm shriek and easing slightly near the end. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action. [00:02.500–00:05.500] Sharp gust shriek and a low boom as the smoke cone descends toward the spire, with a faint electrical crackle. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action. [00:05.500–00:08.000] Whistling, sustained whoosh as the funnel rides over the skyline, accompanied by distant tumbling debris sounds. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action.
spoken_dialogue: None.
non_diegetic_music: None.
hard_constraints: Preserve every subject, action, attribute, count, relationship, setting, camera instruction, and style constraint explicitly stated in the source prompt.",en,vb-090,vbench,vbench-20c0a374b2416556,ba5772c33c367917d718ab26310fe74c968ec56f965eecd01755e3822e23b5e1
179,52089,"integrated_multimodal_description:视觉风格：史诗般的电影化灾难视觉，具有强烈的垂直尺度；下方是冷调深蓝夜色，琥珀色的城市辉光冲刷着烟雾的下缘；高对比度、戏剧性的规模，以及一种略带纹理质感的效果，如同变暗的写实夜景素材。场景：夜间一座延绵展开的城市天际线，其发光的窗户和霓虹边缘在下方可见。高塔群上方笼罩着一个由黑褐色烟雾构成的巨大旋转龙卷风，被昏暗的橙色光从背后照亮。空气中充满流动的风、飘散的烟雾，以及漏斗内偶尔闪烁的闪电。持续时间：8 seconds。[Shot 1, 00:00.000–00:08.000]极端广角低角度构图：发光的城市天际线位于画面下三分之一，巨大的烟雾龙卷风充满画面上半部分，并在屋顶上空旋转。缓慢前推的移动镜头配合轻微的上仰，从屋顶高度上方开始，在龙卷风于天空中扩展的同时逐渐靠近；在阵风期间有轻微的镜头抖动。可见主体：一个完全由浓密黑褐色烟雾构成的庞大龙卷风；其漏斗旋转着，带有参差不齐的飘带，被发光的城市背光照射，并交织着短暂的白色闪电脉络。夜间一座延绵展开的城市天际线，其塔楼上暖琥珀色和冷青色的窗户发出光芒，在黑暗的城市剪影上形成柔和的发光斑块。从00:00.000至00:02.500：巨大的烟雾龙卷风在发光城市上空旋转，将淡淡的烟雾和余烬卷进其旋转的壁面，缓慢地在夜空中翻腾移动。从00:02.500至00:05.500：一个较低的烟雾锥体猛烈地伸向最高的塔楼，绕过其塔尖；城市发光的窗户在阵风横扫屋顶时成片闪烁。从00:05.500至00:08.000：烟雾龙卷风侧向猛冲，将其参差不齐的底部扫过上层天际线，同时闪电在漏斗内部闪烁，发光的碎片在它身后拖曳。
overall_soundscape:[00:00.000–00:08.000]远处的夜间城市环境声：柔和的街道低频嗡鸣、电气嗡嗡声，以及在发光塔楼之间流动的低沉风声。其声源是先前引入的对应主体，置于画面内。它与对应的可见动作同步。[00:00.000–00:08.000]烟雾龙卷风深沉翻腾的咆哮，从稳定的隆隆声增强为强烈的风暴尖啸，并在接近结尾时略微减弱。其声源是先前引入的对应主体，置于画面内。它与对应的可见动作同步。[00:02.500–00:05.500]尖锐的阵风尖啸和一声低沉的轰响，伴随烟雾锥体向塔尖下降；同时有微弱的电流噼啪声。其声源是先前引入的对应主体，置于画面内。它与对应的可见动作同步。[00:05.500–00:08.000]当漏斗越过天际线时，发出尖锐而持续的嗖嗖声，并伴有远处翻滚碎片的声响。其声源是先前引入的对应主体，置于画面内。它与对应的可见动作同步。
spoken_dialogue:无。
non_diegetic_music:无。
hard_constraints:保留源提示中明确陈述的每个主体、动作、属性、数量、关系、场景、摄影机指令和风格约束。",zh,vb-090,vbench,vbench-20c0a374b2416556,7ced8ffea92cc6426c0d75a0260eea97a51c473178daf187e9f33d71ba48450f
